date,return,strategy,growth_1
2022-07-12,-0.0038192309673965585,Baseline Equal Weight,1.1449411683060726
2022-07-13,-0.0036969149960811576,Baseline Equal Weight,1.1407084181313312
2022-07-14,-0.003920715004093411,Baseline Equal Weight,1.136236025521068
2022-07-15,0.018459270637578573,Baseline Equal Weight,1.157210113824328
2022-07-18,-0.003414728601693784,Baseline Equal Weight,1.1532585553504828
2022-07-19,0.027573424580895844,Baseline Equal Weight,1.1850578431487122
2022-07-20,0.0031987432037574592,Baseline Equal Weight,1.1888485388705436
2022-07-21,0.005901582894834556,Baseline Equal Weight,1.1958646270720912
2022-07-22,-0.005628580633262215,Baseline Equal Weight,1.1891336065921498
2022-07-25,0.0036754215273169244,Baseline Equal Weight,1.1935041738486747
2022-07-26,-0.00543345543664242,Baseline Equal Weight,1.1870193221066212
2022-07-27,0.011784392418515699,Baseline Equal Weight,1.201007623606686
2022-07-28,0.01018192936629303,Baseline Equal Weight,1.2132361983986286
2022-07-29,0.010052623439693154,Baseline Equal Weight,1.2254324050445349
2022-08-01,-0.0016167632894356077,Baseline Equal Weight,1.2234511709183742
2022-08-02,-0.009766373595193611,Baseline Equal Weight,1.2115024897077082
2022-08-03,0.006390642598552487,Baseline Equal Weight,1.2192447691266868
2022-08-04,-0.0013548306398488696,Baseline Equal Weight,1.2175928989559985
2022-08-05,0.0012453867441641897,Baseline Equal Weight,1.2191092730121469
2022-08-08,-0.00029958714842448497,Baseline Equal Weight,1.2187440435414274
2022-08-09,-0.0009765693351910798,Baseline Equal Weight,1.217553855481058
2022-08-10,0.016693861603007898,Baseline Equal Weight,1.2378795310386677
2022-08-11,0.005780713311737129,Baseline Equal Weight,1.2450353577220699
2022-08-12,0.01490516596935576,Baseline Equal Weight,1.2635928163666335
2022-08-15,0.004392583915316717,Baseline Equal Weight,1.2691432538473153
2022-08-16,0.002814570829788643,Baseline Equal Weight,1.272715347428417
2022-08-17,-0.008260710163364382,Baseline Equal Weight,1.262201814822845
2022-08-18,0.0038137458014910752,Baseline Equal Weight,1.2670155316947602
2022-08-19,-0.00898165469584744,Baseline Equal Weight,1.2556356356948024
2022-08-22,-0.019356738467270374,Baseline Equal Weight,1.2313306250844733
2022-08-23,0.0019486535738075794,Baseline Equal Weight,1.2337300619075828
2022-08-24,0.0024583820091133024,Baseline Equal Weight,1.2367630416958786
2022-08-25,0.013695141798581112,Baseline Equal Weight,1.2537006869231482
2022-08-26,-0.02757729967890321,Baseline Equal Weight,1.2191270073722218
2022-08-29,-0.003492848181660735,Baseline Equal Weight,1.2148687818213082
2022-08-30,-0.01364533364119147,Baseline Equal Weight,1.1982914919630887
2022-08-31,-0.007278695249996026,Baseline Equal Weight,1.1895694933724263
2022-09-01,-0.0006877551969646234,Baseline Equal Weight,1.1887513607712088
2022-09-02,-0.009613545886803188,Baseline Equal Weight,1.177323245016435
2022-09-06,-0.003900518299277733,Baseline Equal Weight,1.1727310741550834
2022-09-07,0.015960464864984036,Baseline Equal Weight,1.1914484072602105
2022-09-08,0.006018702471834114,Baseline Equal Weight,1.1986193807340504
2022-09-09,0.014423439717681896,Baseline Equal Weight,1.2159075951165133
2022-09-12,0.008437920739044369,Baseline Equal Weight,1.2261673270301083
2022-09-13,-0.03985345235372484,Baseline Equal Weight,1.1773003258846197
2022-09-14,0.0031036886697661803,Baseline Equal Weight,1.18095429956698
2022-09-15,-0.01614596361645937,Baseline Equal Weight,1.1618866544134703
2022-09-16,-0.007292396556558112,Baseline Equal Weight,1.1534137161757148
2022-09-19,0.006265016710814697,Baseline Equal Weight,1.1606398723820386
2022-09-20,-0.015603711753318317,Baseline Equal Weight,1.1425295823639812
2022-09-21,-0.016928039373087178,Baseline Equal Weight,1.1231887966088068
2022-09-22,-0.009024928838551771,Baseline Equal Weight,1.1130520976471536
2022-09-23,-0.022376044828069652,Baseline Equal Weight,1.088146394014224
2022-09-26,-0.01582735000929847,Baseline Equal Weight,1.0709239201748049
2022-09-27,-0.003967652429991864,Baseline Equal Weight,1.066674866280587
2022-09-28,0.021236718193987203,Baseline Equal Weight,1.0893275398203968
2022-09-29,-0.01949945036138323,Baseline Equal Weight,1.0680862515303813
2022-09-30,-0.015090940263487784,Baseline Equal Weight,1.0519678257122838
2022-10-03,0.0321847780436475,Baseline Equal Weight,1.085825176691892
2022-10-04,0.02971671377250873,Baseline Equal Weight,1.1180923326746288
2022-10-05,-0.0030804331107272542,Baseline Equal Weight,1.1146481240322077
2022-10-06,-0.010930192552808027,Baseline Equal Weight,1.1024648054079094
2022-10-07,-0.023419937888679132,Baseline Equal Weight,1.0766451481408015
2022-10-10,-0.005956076655687759,Baseline Equal Weight,1.0702325671075006
2022-10-11,-0.0034076338240853765,Baseline Equal Weight,1.0665856064121872
2022-10-12,-0.005256500287898258,Baseline Equal Weight,1.0609790988650134
2022-10-13,0.029823824173669022,Baseline Equal Weight,1.0926215529615013
2022-10-14,-0.018462524981440076,Baseline Equal Weight,1.0724490002446898
2022-10-17,0.01957994225118176,Baseline Equal Weight,1.0934474897368185
2022-10-18,0.011810061568663377,Baseline Equal Weight,1.1063611719127107
2022-10-19,-0.007276178074036244,Baseline Equal Weight,1.0983110910116745
2022-10-20,-0.0037545364491887723,Baseline Equal Weight,1.094187441987923
2022-10-21,0.024666311338928493,Baseline Equal Weight,1.1211770100951428
2022-10-24,0.008306729831362603,Baseline Equal Weight,1.130490324611138
2022-10-25,0.01601630137691723,Baseline Equal Weight,1.148596598353799
2022-10-26,0.004910484672555837,Baseline Equal Weight,1.154236764344965
2022-10-27,6.75047533569284e-05,Baseline Equal Weight,1.1543146808130575
2022-10-28,0.023408456192025362,Baseline Equal Weight,1.1813354054506817
2022-10-31,-0.007439346393211088,Baseline Equal Weight,1.1725470421629696
2022-11-01,0.0023824155053553397,Baseline Equal Weight,1.175340536416977
2022-11-02,-0.017121372626882403,Baseline Equal Weight,1.1552170931295023
2022-11-03,-0.002230025980833661,Baseline Equal Weight,1.1526409289983204
2022-11-04,0.01855413907369896,Baseline Equal Weight,1.1740271890969929
2022-11-07,0.00764269189898914,Baseline Equal Weight,1.1829999171842975
2022-11-08,0.007187529304418128,Baseline Equal Weight,1.191502763756184
2022-11-09,-0.02137285293368041,Baseline Equal Weight,1.1660369504163492
2022-11-10,0.049287615387319184,Baseline Equal Weight,1.2235081311558729
2022-11-11,0.011639787227017973,Baseline Equal Weight,1.2377495054730536
2022-11-14,-0.00859083016441986,Baseline Equal Weight,1.22711620968544
2022-11-15,0.009769950151148343,Baseline Equal Weight,1.2391050738837328
2022-11-16,-0.010977110238784449,Baseline Equal Weight,1.225503280890274
2022-11-17,-0.0021553294150206126,Baseline Equal Weight,1.222861917620767
2022-11-18,0.0048754895482943095,Baseline Equal Weight,1.2288239681191342
2022-11-21,0.0005924241313306489,Baseline Equal Weight,1.2295519530910055
2022-11-22,0.014796078622160147,Baseline Equal Weight,1.2477445004589707
2022-11-23,0.0034329759469911014,Baseline Equal Weight,1.2520279773170369
2022-11-25,0.0006559898607798598,Baseline Equal Weight,1.2528492949755696
2022-11-28,-0.018427636679132275,Baseline Equal Weight,1.2297622433540527
2022-11-29,0.004221745751968431,Baseline Equal Weight,1.2349539868808639
2022-11-30,0.023922814871861542,Baseline Equal Weight,1.264497562484282
2022-12-01,-0.0002670937734515766,Baseline Equal Weight,1.2641598230587978
2022-12-02,0.0015183411558821192,Baseline Equal Weight,1.2660792489457606
2022-12-05,-0.01718499461312961,Baseline Equal Weight,1.2443216838728326
2022-12-06,-0.01227412680773099,Baseline Equal Weight,1.229048721735368
2022-12-07,-0.0011437305864305802,Baseline Equal Weight,1.227643021120106
2022-12-08,0.00705220687866337,Baseline Equal Weight,1.2363006136781922
2022-12-09,-0.010254785330438998,Baseline Equal Weight,1.2236226162810324
2022-12-12,0.016563221778664428,Baseline Equal Weight,1.2438897490478849
2022-12-13,0.00876121592217416,Baseline Equal Weight,1.2547877357226724
2022-12-14,-0.008771137905100646,Baseline Equal Weight,1.24378181945102
2022-12-15,-0.021577165257177233,Baseline Equal Weight,1.2169445335888527
2022-12-16,-0.009633909748084868,Baseline Equal Weight,1.2052205997838323
2022-12-19,-0.006678064825197505,Baseline Equal Weight,1.1971720584898125
2022-12-20,0.003175297678679634,Baseline Equal Weight,1.2009734361481152
2022-12-21,0.0178002930878145,Baseline Equal Weight,1.2223511153022313
2022-12-22,-0.011463115036561833,Baseline Equal Weight,1.208339163852452
2022-12-23,0.00771945317840772,Baseline Equal Weight,1.2176668814514475
2022-12-27,0.000602190548185666,Baseline Equal Weight,1.2184001489382963
2022-12-28,-0.012830416580133064,Baseline Equal Weight,1.2027675674661218
2022-12-29,0.013300522362961642,Baseline Equal Weight,1.2187650043946499
2022-12-30,-0.0019565841486649527,Baseline Equal Weight,1.2163803881061037
2023-01-03,0.002250905749167087,Baseline Equal Weight,1.2191183457148658
2023-01-04,0.018545082880457864,Baseline Equal Weight,1.2417269964772346
2023-01-05,-0.006906765570471207,Baseline Equal Weight,1.233150679210041
2023-01-06,0.02327610543848846,Baseline Equal Weight,1.2618536244408776
2023-01-09,3.042150860732562e-05,Baseline Equal Weight,1.2618920119317747
2023-01-10,0.007782121706705114,Baseline Equal Weight,1.2717122091493467
2023-01-11,0.009909457816524858,Baseline Equal Weight,1.2843141876406718
2023-01-12,0.007304297406839355,Baseline Equal Weight,1.2936952004310227
2023-01-13,0.003480063676094325,Baseline Equal Weight,1.2981973421059803
2023-01-17,-0.004112632766882007,Baseline Equal Weight,1.292858333178956
2023-01-18,-0.015895227437531467,Baseline Equal Weight,1.2723080559285687
2023-01-19,-0.007776372081614413,Baseline Equal Weight,1.2624141150832326
2023-01-20,0.015597697476367856,Baseline Equal Weight,1.2821048685401975
2023-01-23,0.011988523736075507,Baseline Equal Weight,1.2974754131888295
2023-01-24,-0.0029241967203045283,Baseline Equal Weight,1.293681339840907
2023-01-25,0.0021112797690974183,Baseline Equal Weight,1.296412663081372
2023-01-26,0.008731238443590472,Baseline Equal Weight,1.3077319511640255
2023-01-27,-0.0011044634544705723,Baseline Equal Weight,1.3062876090157214
2023-01-30,-0.01070632997827381,Baseline Equal Weight,1.2923020628270687
2023-01-31,0.011942488332101098,Baseline Equal Weight,1.3077353651339312
2023-02-01,0.006518284067217328,Baseline Equal Weight,1.3162595557286203
2023-02-02,0.0004622065711983314,Baseline Equal Weight,1.3168679395446807
2023-02-03,-0.012949497310196012,Baseline Equal Weight,1.2998151617036635
2023-02-06,-0.004753319540309442,Baseline Equal Weight,1.293636724896747
2023-02-07,0.010736627026255663,Baseline Equal Weight,1.3075260199194303
2023-02-08,-0.009588321735835903,Baseline Equal Weight,1.2949890397624657
2023-02-09,-0.009693282094659694,Baseline Equal Weight,1.2824363456905556
2023-02-10,0.0071816247156160085,Baseline Equal Weight,1.2916463222469712
2023-02-13,0.008827761579968785,Baseline Equal Weight,1.303048668025411
2023-02-14,-0.00036123019213141205,Baseline Equal Weight,1.3025779675047036
2023-02-15,0.00017669496084415925,Baseline Equal Weight,1.3028081264676683
2023-02-16,-0.01419534862254579,Baseline Equal Weight,1.284314310924174
2023-02-17,-0.002889096218057552,Baseline Equal Weight,1.2806038033056857
2023-02-21,-0.01768277880316882,Baseline Equal Weight,1.2579591695173344
2023-02-22,-0.005435369587085681,Baseline Equal Weight,1.2511216965055443
2023-02-23,0.005760612896976269,Baseline Equal Weight,1.2583289242861209
2023-02-24,-0.009383516029478844,Baseline Equal Weight,1.2465213746547252
2023-02-27,0.0018285851470658532,Baseline Equal Weight,1.2488007451259189
2023-02-28,-0.004411038409913748,Baseline Equal Weight,1.2432922370728396
2023-03-01,-0.00105803199373955,Baseline Equal Weight,1.2419767941084485
2023-03-02,0.01193595239608558,Baseline Equal Weight,1.25680096999997
2023-03-03,0.013022516039795873,Baseline Equal Weight,1.2731676807906256
2023-03-06,-0.0018683339450616954,Baseline Equal Weight,1.270788978394849
2023-03-07,-0.01710228760868482,Baseline Equal Weight,1.2490555797963936
2023-03-08,0.003192957178142608,Baseline Equal Weight,1.2530437607758036
2023-03-09,-0.017185438962848743,Baseline Equal Weight,1.2315096537072125
2023-03-10,-0.01303008459730981,Baseline Equal Weight,1.215462978737004
2023-03-13,-0.0031597945663549565,Baseline Equal Weight,1.211622365421185
2023-03-14,0.01456325579002793,Baseline Equal Weight,1.2292675318497324
2023-03-15,-0.008860534960167032,Baseline Equal Weight,1.2183755639083795
2023-03-16,0.01448619587069433,Baseline Equal Weight,1.2360251909712239
2023-03-17,-0.011278523801250051,Baseline Equal Weight,1.2220846514359103
2023-03-20,0.010574870312221929,Baseline Equal Weight,1.235008038135402
2023-03-21,0.0071129547685420125,Baseline Equal Weight,1.243792594449445
2023-03-22,-0.019482661723618122,Baseline Equal Weight,1.2195602040774451
2023-03-23,0.002455563142280237,Baseline Equal Weight,1.2225549111643694
2023-03-24,0.007734433012731579,Baseline Equal Weight,1.2320106802291562
2023-03-27,0.0036365621656742064,Baseline Equal Weight,1.236490963656584
2023-03-28,0.0013440088022347307,Baseline Equal Weight,1.238152818395622
2023-03-29,0.01559251924128402,Baseline Equal Weight,1.2574587400401058
2023-03-30,0.005176542784378624,Baseline Equal Weight,1.2639680290075144
2023-03-31,0.01231276124248315,Baseline Equal Weight,1.279530965566816
2023-04-03,0.006940014431519259,Baseline Equal Weight,1.2884109289334253
2023-04-04,-0.005147652373407197,Baseline Equal Weight,1.2817786373571773
2023-04-05,0.0038237072154279073,Baseline Equal Weight,1.2866797835814214
2023-04-06,-0.0002289906038065448,Baseline Equal Weight,1.2863851460008735
2023-04-10,0.0033055286734229306,Baseline Equal Weight,1.2906373289860447
2023-04-11,0.002535486171574064,Baseline Equal Weight,1.2939097220862061
2023-04-12,-0.002117335100691564,Baseline Equal Weight,1.2911700816145069
2023-04-13,0.00699245183133157,Baseline Equal Weight,1.3001985262162528
2023-04-14,-0.0057970868516966645,Baseline Equal Weight,1.2926611624353292
2023-04-17,0.004862982713123909,Baseline Equal Weight,1.298947351322179
2023-04-18,0.0002871981836325421,Baseline Equal Weight,1.299320406642113
2023-04-19,0.0021720707585581867,Baseline Equal Weight,1.302142622503378
2023-04-20,-0.007077377016030284,Baseline Equal Weight,1.2929268682352792
2023-04-21,-0.0009659452215854403,Baseline Equal Weight,1.291677971705048
2023-04-24,0.0019529810196174946,Baseline Equal Weight,1.2942005942672459
2023-04-25,-0.014704495440667098,Baseline Equal Weight,1.2751700275295346
2023-04-26,-0.012827861743642255,Baseline Equal Weight,1.2588123227167491
2023-04-27,0.014347282786500326,Baseline Equal Weight,1.2768728590858978
2023-04-28,0.009198899033564967,Baseline Equal Weight,1.2886186835953284
2023-05-01,-0.0034225665792959603,Baseline Equal Weight,1.2842083003553986
2023-05-02,-0.016629829055403,Baseline Equal Weight,1.2628521358489586
2023-05-03,-0.012219442723836682,Baseline Equal Weight,1.2474207865062774
2023-05-04,-0.005387040267944232,Baseline Equal Weight,1.2407008804982975
2023-05-05,0.017180999340013603,Baseline Equal Weight,1.2620173615072932
2023-05-08,-0.0005680833791005258,Baseline Equal Weight,1.2613004304200846
2023-05-09,-0.004328358042743008,Baseline Equal Weight,1.2558410705577605
2023-05-10,-0.0016591148260532984,Baseline Equal Weight,1.2537574860184315
2023-05-11,-0.008963126949554923,Baseline Equal Weight,1.2425198985072934
2023-05-12,-0.0008871261050616974,Baseline Equal Weight,1.241417626669269
2023-05-15,0.004358360238366998,Baseline Equal Weight,1.2468281718925522
2023-05-16,-0.01569642800399218,Baseline Equal Weight,1.2272574232590916
2023-05-17,0.01207663991989305,Baseline Equal Weight,1.2420785692488074
2023-05-18,0.006180413523317663,Baseline Equal Weight,1.2497551284352157
2023-05-19,-0.0025869926868792303,Baseline Equal Weight,1.246522021057564
2023-05-22,0.0007540434259478701,Baseline Equal Weight,1.2474619527928417
2023-05-23,-0.007209408325466571,Baseline Equal Weight,1.238468490204674
2023-05-24,-0.009130113339869683,Baseline Equal Weight,1.2271611325212481
2023-05-25,0.001635527950084814,Baseline Equal Weight,1.2291681888527444
2023-05-26,0.009361540236551225,Baseline Equal Weight,1.240675096310178
2023-05-30,-0.0016030583374569973,Baseline Equal Weight,1.2386862217529628
2023-05-31,-0.005802777659736025,Baseline Equal Weight,1.231498401017952
2023-06-01,0.005148317863618246,Baseline Equal Weight,1.23783854623493
2023-06-02,0.019480527192096364,Baseline Equal Weight,1.2619522936942846
2023-06-05,-0.0060759716113074624,Baseline Equal Weight,1.254284707382974
2023-06-06,0.004443072471725262,Baseline Equal Weight,1.2598575852380531
2023-06-07,0.00838908486427381,Baseline Equal Weight,1.2704266374375142
2023-06-08,0.0037940775738001253,Baseline Equal Weight,1.2752467346517742
2023-06-09,-0.0028446315671240008,Baseline Equal Weight,1.271619127534512
2023-06-12,0.005284171612457644,Baseline Equal Weight,1.2783385812300878
2023-06-13,0.007481329417958538,Baseline Equal Weight,1.287902253263956
2023-06-14,-2.65454137715615e-06,Baseline Equal Weight,1.287898834474135
2023-06-15,0.009949952278302643,Baseline Equal Weight,1.300713366416434
2023-06-16,0.0004959624312412814,Baseline Equal Weight,1.30135847137999
2023-06-20,-0.012710568969964142,Baseline Equal Weight,1.2848174647748676
2023-06-21,-0.0033136857767979144,Baseline Equal Weight,1.2805599834160615
2023-06-22,-0.005672063010697781,Baseline Equal Weight,1.2732965665011475
2023-06-23,-0.007193413999764919,Baseline Equal Weight,1.2641372171538257
2023-06-26,0.006585998076306776,Baseline Equal Weight,1.2724628224341885
2023-06-27,0.007338063190960975,Baseline Equal Weight,1.281800235033359
2023-06-28,-0.0017552509783702597,Baseline Equal Weight,1.2795503539167414
2023-06-29,0.006317247231028222,Baseline Equal Weight,1.287633589846983
2023-06-30,0.00829611201919489,Baseline Equal Weight,1.2983159423480317
2023-07-03,0.005677130992006951,Baseline Equal Weight,1.3056866520217525
2023-07-05,-0.004251848765599475,Baseline Equal Weight,1.3001350698420941
2023-07-06,-0.012072997639929195,Baseline Equal Weight,1.2844385422123015
2023-07-07,0.000621575459024859,Baseline Equal Weight,1.2852369176887664
2023-07-10,0.004690524035945831,Baseline Equal Weight,1.2912653523430704
2023-07-11,0.01429991166904876,Baseline Equal Weight,1.3097303328228793
2023-07-12,0.008231720754254379,Baseline Equal Weight,1.320511667186054
2023-07-13,0.005697379485609222,Baseline Equal Weight,1.3280351232691874
2023-07-14,-0.0066422269518451316,Baseline Equal Weight,1.3192140125804117
2023-07-17,-0.00341328990303269,Baseline Equal Weight,1.3147111527113318
2023-07-18,0.006090662173107164,Baseline Equal Weight,1.3227186141977127
2023-07-19,0.005788033210893939,Baseline Equal Weight,1.3303745534653568
2023-07-20,0.0015562615313984285,Baseline Equal Weight,1.3324449642052663
2023-07-21,0.004182597164530177,Baseline Equal Weight,1.3380180447344436
2023-07-24,0.0054685795061115705,Baseline Equal Weight,1.3453351027926859
2023-07-25,0.0033155688417627616,Baseline Equal Weight,1.349795653941235
2023-07-26,0.0021509611149013175,Baseline Equal Weight,1.3526990119059255
2023-07-27,-0.004601791984464754,Baseline Equal Weight,1.3464741724355433
2023-07-28,0.004367127240576307,Baseline Equal Weight,1.3523543964727192
2023-07-31,0.00423355817747928,Baseline Equal Weight,1.3580796674867563
2023-08-01,-0.0036317010240046743,Baseline Equal Weight,1.3531475281676648
2023-08-02,-0.013746221050211616,Baseline Equal Weight,1.3345468631319246
2023-08-03,-0.004996328659341853,Baseline Equal Weight,1.3278790283924238
2023-08-04,-0.0022511184413219754,Baseline Equal Weight,1.324889815423765
2023-08-07,0.00818510357447555,Baseline Equal Weight,1.3357341757877763
2023-08-08,-0.003391373105570805,Baseline Equal Weight,1.331204202827818
2023-08-09,-0.0018853746524701842,Baseline Equal Weight,1.3286943841665446
2023-08-10,0.0010105465767160648,Baseline Equal Weight,1.330037091727966
2023-08-11,0.0017668655801794664,Baseline Equal Weight,1.332387088485702
2023-08-14,0.001496610094048556,Baseline Equal Weight,1.3343811524515097
2023-08-15,-0.013096050541263726,Baseline Equal Weight,1.316906029437695
2023-08-16,-0.00824115281902904,Baseline Equal Weight,1.3060532056007983
2023-08-17,-0.004686343809791271,Baseline Equal Weight,1.299932591245473
2023-08-18,0.0017492224539474854,Baseline Equal Weight,1.3022064625226977
2023-08-21,-0.0006476406998450202,Baseline Equal Weight,1.3013631006179667
2023-08-22,-0.004996775127307562,Baseline Equal Weight,1.294860481845203
2023-08-23,0.007182512046445488,Baseline Equal Weight,1.3041608328545224
2023-08-24,-0.012235983019700747,Baseline Equal Weight,1.2882031430487557
2023-08-25,0.004860190200187686,Baseline Equal Weight,1.2944640553404523
2023-08-28,0.008234120625703722,Baseline Equal Weight,1.3051228285177632
2023-08-29,0.01195825971920872,Baseline Equal Weight,1.320729826266647
2023-08-30,0.001630378381402231,Baseline Equal Weight,1.3228831156230652
2023-08-31,-0.0030476882857768395,Baseline Equal Weight,1.3188513802481288
2023-09-01,0.004049068438607861,Baseline Equal Weight,1.3241914997471058
2023-09-05,-0.00866072058290146,Baseline Equal Weight,1.3127230471695428
2023-09-06,-0.004177960672444914,Baseline Equal Weight,1.3072385419046564
2023-09-07,-0.00022315741627421115,Baseline Equal Weight,1.3069468219291909
2023-09-08,0.0026374729269920127,Baseline Equal Weight,1.3103938587890473
2023-09-11,0.0028016683013836197,Baseline Equal Weight,1.3140651477255443
2023-09-12,0.002392504547365615,Baseline Equal Weight,1.3172090545670123
2023-09-13,-0.0010406922939882879,Baseline Equal Weight,1.315838245254353
2023-09-14,0.012318705031342692,Baseline Equal Weight,1.3320476684666007
2023-09-15,-0.010396618037459726,Baseline Equal Weight,1.3181988776498648
2023-09-18,-0.00017556261923468153,Baseline Equal Weight,1.3179674512022324
2023-09-19,-0.004352956537590269,Baseline Equal Weight,1.3122303961691903
2023-09-20,-0.005174190529454892,Baseline Equal Weight,1.3054406660808688
2023-09-21,-0.018407271230023836,Baseline Equal Weight,1.2814110656656152
2023-09-22,-0.0033939441023224104,Baseline Equal Weight,1.2770620281366487
2023-09-25,0.0020707034061604457,Baseline Equal Weight,1.2797064448281894
2023-09-26,-0.012000129160699036,Baseline Equal Weight,1.2643498022024722
2023-09-27,-0.0013670892214585617,Baseline Equal Weight,1.262621323215728
2023-09-28,0.003947234722531334,Baseline Equal Weight,1.2676051859441335
2023-09-29,-0.0015647446333801884,Baseline Equal Weight,1.2656217075321825
2023-10-02,-0.014277794548844147,Baseline Equal Weight,1.2475514208154808
2023-10-03,-0.008737447189766878,Baseline Equal Weight,1.2366510061595868
2023-10-04,0.001486190419519362,Baseline Equal Weight,1.23848890503723
2023-10-05,-0.0017993164430961661,Baseline Equal Weight,1.2362604715858043
2023-10-06,0.010562235035083578,Baseline Equal Weight,1.249318145251277
2023-10-09,0.008618105599254022,Baseline Equal Weight,1.2600849009541166
2023-10-10,0.008175075293704648,Baseline Equal Weight,1.2703861898958768
2023-10-11,0.0034054305970097065,Baseline Equal Weight,1.2747124018969669
2023-10-12,-0.008177812077289182,Baseline Equal Weight,1.2642880434216637
2023-10-13,0.000853995281846931,Baseline Equal Weight,1.2653677394456413
2023-10-16,0.010054401801848245,Baseline Equal Weight,1.278090255125124
2023-10-17,0.0026853094128758137,Baseline Equal Weight,1.2815223229177164
2023-10-18,-0.014230273413928463,Baseline Equal Weight,1.2632859098765445
2023-10-19,-0.009305594370400683,Baseline Equal Weight,1.2515302836253908
2023-10-20,-0.009081863328990969,Baseline Equal Weight,1.2401640566374117
2023-10-23,-0.006638668904780709,Baseline Equal Weight,1.2319310180777863
2023-10-24,0.010672256344975484,Baseline Equal Weight,1.245078501702039
2023-10-25,-0.012202086934438916,Baseline Equal Weight,1.2298859455840696
2023-10-26,-0.0022385106114810593,Baseline Equal Weight,1.2271328328439683
2023-10-27,-0.010265573942721873,Baseline Equal Weight,1.2145356100108669
2023-10-30,0.009873107151553207,Baseline Equal Weight,1.2265268502278812
2023-10-31,0.005956443679252299,Baseline Equal Weight,1.2338325883323542
2023-11-01,0.004883111660390682,Baseline Equal Weight,1.23985753063141
2023-11-02,0.025711605747564148,Baseline Equal Weight,1.2717362586421532
2023-11-03,0.012890217249609925,Baseline Equal Weight,1.2881292153002566
2023-11-06,-0.004416477626457249,Baseline Equal Weight,1.282440221440897
2023-11-07,-0.003574772707581997,Baseline Equal Weight,1.2778557891381845
2023-11-08,-0.0010367018021814056,Baseline Equal Weight,1.276531033738657
2023-11-09,-0.008860343964443684,Baseline Equal Weight,1.2652205296984458
2023-11-10,0.010826555111601355,Baseline Equal Weight,1.2789185094915554
2023-11-13,-0.0012120591519521051,Baseline Equal Weight,1.2773683846075252
2023-11-14,0.024687450084704743,Baseline Equal Weight,1.3089033528423035
2023-11-15,0.005393781354181781,Baseline Equal Weight,1.3159632913412904
2023-11-16,0.0010921748663441644,Baseline Equal Weight,1.317400553373125
2023-11-17,0.002986404718840152,Baseline Equal Weight,1.3213348446023212
2023-11-20,0.004563278235892199,Baseline Equal Weight,1.327364463141021
2023-11-21,-0.0026567024424666297,Baseline Equal Weight,1.323838050729751
2023-11-22,0.0017565054393908763,Baseline Equal Weight,1.3261633794667302
2023-11-24,0.0024257399861027373,Baseline Equal Weight,1.329380307004408
2023-11-27,0.0005686227715853143,Baseline Equal Weight,1.3301362229190676
2023-11-28,0.001936762027054062,Baseline Equal Weight,1.3327123802464265
2023-11-29,0.004991001233244807,Baseline Equal Weight,1.339363949379797
2023-11-30,0.006265115907290619,Baseline Equal Weight,1.347755219764708
2023-12-01,0.00922592738008432,Baseline Equal Weight,1.3601895115483869
2023-12-04,-0.0017582468630450432,Baseline Equal Weight,1.3577979626065602
2023-12-05,-0.005279051190612227,Baseline Equal Weight,1.3506300776554512
2023-12-06,-0.000633409205196056,Baseline Equal Weight,1.3497745761314495
2023-12-07,0.004791250836244432,Baseline Equal Weight,1.3562416846980807
2023-12-08,0.003223287681120679,Baseline Equal Weight,1.3606132418129904
2023-12-11,0.006827058068376024,Baseline Equal Weight,1.369902227423449
2023-12-12,0.0009476746672543168,Baseline Equal Weight,1.3712004490609935
2023-12-13,0.020876391686720286,Baseline Equal Weight,1.3998261667165974
2023-12-14,0.01459577906887799,Baseline Equal Weight,1.4202577201808273
2023-12-15,-0.002987501014667826,Baseline Equal Weight,1.4160146988006972
2023-12-18,-0.0016647325267452606,Baseline Equal Weight,1.4136574130732542
2023-12-19,0.008157793757599174,Baseline Equal Weight,1.425189738693007
2023-12-20,-0.01485067759357317,Baseline Equal Weight,1.4040247053740085
2023-12-21,0.008232135847797473,Baseline Equal Weight,1.4155828274823112
2023-12-22,0.0017961345326029665,Baseline Equal Weight,1.418125404682512
2023-12-26,0.006694788903154114,Baseline Equal Weight,1.4276194549050614
2023-12-27,0.0016136326175486548,Baseline Equal Weight,1.429923108222943
2023-12-28,0.001261533468320808,Baseline Equal Weight,1.4317270040810917
2023-12-29,-0.00315017405776441,Baseline Equal Weight,1.4272168148150346
2021-01-04,-0.013558804844300743,Standard VADER Tilt,0.9864411951556993
2021-01-05,0.012322126495412616,Standard VADER Tilt,0.9985962483426938
2021-01-06,0.014024184437216536,Standard VADER Tilt,1.0126007463077644
2021-01-07,0.009767177630938848,Standard VADER Tilt,1.0224909976661736
2021-01-08,0.002532410377975225,Standard VADER Tilt,1.0250803644800495
2021-01-11,0.0002951190615653387,Standard VADER Tilt,1.025382885235244
2021-01-12,0.0037330004628428177,Standard VADER Tilt,1.0292106400204184
2021-01-13,-0.00038797921388185655,Standard VADER Tilt,1.0288113276853843
2021-01-14,0.0037732162053517753,Standard VADER Tilt,1.0326932552592563
2021-01-15,-0.012627494033539775,Standard VADER Tilt,1.0196529273399932
2021-01-19,0.007301798236626432,Standard VADER Tilt,1.0270982272868152
2021-01-20,0.0073136373334427305,Standard VADER Tilt,1.034610051227013
