date,family,method,method_label,fund,return,growth_1
2022-03-28,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.01324912739526507,2.8520197356410515
2022-03-29,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.018825181654592127,2.905709525246976
2022-03-30,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.005161869384640694,2.890710632207945
2022-03-31,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.030688012863995806,2.802000467140658
2022-04-01,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.04905694101709246,2.939458038787043
2022-04-02,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0014254196891646531,2.935268077423083
2022-04-03,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.02253374436929767,3.0014106579350943
2022-04-04,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0015102933073473102,2.996877647505814
2022-04-05,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.029968141413434846,2.9070667943665978
2022-04-06,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.07028724609147186,2.7027370751866067
2022-04-07,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.02032970204252771,2.7576829146244433
2022-04-08,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.014540083589358876,2.717585974532857
2022-04-09,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.021348088702263235,2.775601240973211
2022-04-10,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.014989022952821562,2.733997690264384
2022-04-11,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.07241058613014362,2.536027315033881
2022-04-12,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.017371042554664484,2.5800807534431263
2022-04-13,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.02793831658131518,2.6521638663381784
2022-04-14,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.02954771936856515,2.5737984726961693
2022-04-15,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.01129073752542853,2.6028585556947306
2022-04-16,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.006289502413274306,2.6192292408621842
2022-04-17,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.023379969616211804,2.5579917407929327
2022-04-18,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.021343642503433014,2.612588602035151
2022-04-19,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.014840091596086014,2.651359656192243
2022-04-20,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.009767236963398207,2.6254631981550194
2022-04-21,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.029086631626555892,2.549097317261205
2022-04-22,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.008265457244587049,2.528027862373091
2022-04-23,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.009423573319329859,2.5042048064587092
2022-04-24,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.005670764040179299,2.490004051892999
2022-04-25,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.027566082197851838,2.558643708260466
2022-04-26,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.06733500712973906,2.3863574159222853
2022-04-27,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.028033563438091047,2.4532555179275017
2022-04-28,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.015030288805255365,2.4901286568750383
2022-04-29,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.04184227964911469,2.3859359972517984
2022-04-30,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.03083764786653853,2.312359343136449
2022-05-01,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.03573723860073197,2.394996680712748
2022-05-02,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.010486865128902512,2.4201126878875514
2022-05-03,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.025874505818674787,2.3574934680629562
2022-05-04,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.05646480841047352,2.4906088850660737
2022-05-05,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.06509852608755595,2.328473917587701
2022-05-06,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.019726880303196692,2.282540391326333
2022-05-07,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.02185052375578611,2.2326656882821156
2022-05-08,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.045003365150451446,2.1321882190534716
2022-05-09,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.10805714698013402,1.9017900432779005
2022-05-10,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.04368007377831029,1.9848603726791352
2022-05-11,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.11581014355526409,1.7549934079820095
2022-05-12,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.05328248829405924,1.661482992265057
2022-05-13,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.026872933410718947,1.706131914079238
2022-05-14,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.020778065161833004,1.7415820341646593
2022-05-15,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.04349267877534646,1.8173281021374972
2022-05-16,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.057314837096923754,1.713168238011825
2022-05-17,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.033461392764142284,1.7704932332949923
2022-05-18,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.08311915841461515,1.6233313257647417
2022-05-19,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.05305075450376617,1.7094502774061602
2022-05-20,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.02825124393605727,1.661156180622598
2022-05-21,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.00673152052722914,1.6723382875513926
2022-05-22,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.03476891305694507,1.7304836720730674
2022-05-23,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0347441845181371,1.6703594280649372
2022-05-24,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0034484158752536853,1.676119522034056
2022-05-25,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.01725881974930954,1.6471916773249713
2022-05-26,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.07245605236746311,1.5278426708934638
2022-05-27,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.04378840002928708,1.4609408848385663
2022-05-28,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.019142259532667127,1.4889065944180304
2022-05-29,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.030768501122034886,1.5347180186389868
2022-05-30,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.10176993535099754,1.6909061721778875
2022-05-31,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.02710486988964167,1.6450743803854138
2022-06-01,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.00851633971021959,1.6310643681134727
2022-06-02,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.00892491590494604,1.6456214804344393
2022-06-03,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.03651199348035483,1.5855365596696853
2022-06-04,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.009575553603478393,1.5703541693522935
2022-06-05,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.013177089958018584,1.5910468675077982
2022-06-06,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.003426355634413625,1.5964983599068998
2022-06-07,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0037697449969036345,1.6025167516117238
2022-06-08,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.016777864091887862,1.5756299433482086
2022-06-09,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.004204042995810342,1.5822539593755307
2022-06-10,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.025093907437285012,1.5425490249766833
2022-06-11,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.03796357082751811,1.4839883558120621
2022-06-12,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.006267465900107627,1.493289202228271
2022-06-13,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.16525123860314028,1.2465213119673542
2022-06-14,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.12552909351544617,1.0900466216284075
2022-06-15,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.12811457007507143,1.229697475920115
2022-06-16,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.061064917002141894,1.1546061016153097
2022-06-17,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.013267871448294333,1.169925266944958
2022-06-18,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.017520138991894862,1.1904225202319634
2022-06-19,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.00938889596501613,1.2015992734288337
2022-06-20,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.005577667473292802,1.1948971522454974
2022-06-21,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.060406880992289524,1.2670771623192167
2022-06-22,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.026539834684573993,1.2334491438986657
2022-06-23,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.009853533091909172,1.2456029758552583
2022-06-24,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.03378970820168048,1.2876915369445523
2022-06-25,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.014976910332770266,1.2684058962594666
2022-06-26,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0007701480956909812,1.2693827566450342
2022-06-27,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.03244874600312864,1.3105726352961602
2022-06-28,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.015416255334360307,1.290368512916209
2022-06-29,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.018292497182254674,1.2667644505296192
2022-06-30,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0011568339800732685,1.2652990143684977
2022-07-01,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.002918676202519954,1.268992012490807
2022-07-02,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0027408509429555084,1.2655138945367685
2022-07-03,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.022851584856107054,1.294432892684358
2022-07-04,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.01497448992215844,1.3138163649907704
2022-07-05,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.01421813341677991,1.332496381353358
2022-07-06,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.008915808026445204,1.3206160994212786
2022-07-07,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0156542011515739,1.341289289485626
2022-07-08,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0055066392481604165,1.3486752857302449
2022-07-09,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.011749922495481346,1.3645221158091465
2022-07-10,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.03130325567728909,1.3218081311406573
2022-07-11,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.04329832708605963,1.264576050333516
2022-07-12,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0011434093422715286,1.2631301222635518
2022-07-13,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.024735456794090727,1.2943742228281165
2022-07-14,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.009646287784761842,1.306860129082694
2022-07-15,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.002825855682736078,1.3105531272050035
2022-07-16,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.02722492942493404,1.3462328436007864
2022-07-17,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.021336190558892243,1.3175093631130808
2022-07-18,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.024485687630326103,1.3497694858282976
2022-07-19,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0009264959728163547,1.351020041821148
2022-07-20,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.022229544954452063,1.3209874810671192
2022-07-21,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0063159936476380185,1.3293308296061483
2022-07-22,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.014375485976497848,1.3102210529070188
2022-07-23,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0014168035950877789,1.3083647270089005
2022-07-24,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0002239880895752444,1.3080716688932301
2022-07-25,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.04614309156342877,1.2477131981039626
2022-07-26,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.02324014088837356,1.2767102286161818
2022-07-27,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.050903730273447634,1.3416995417310116
2022-07-28,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0158887854462757,1.363017517882942
2022-07-29,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.006680486349147086,1.3539118979610767
2022-07-30,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.002121517694834263,1.3510395499123056
2022-07-31,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0028924973298036782,1.347131671621725
2022-08-01,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.037713626748164364,1.2963264505775525
2022-08-02,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.042318148699935776,1.3511845860767533
2022-08-03,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.015241665358177281,1.3305902827786442
2022-08-04,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.03335217056145956,1.28621220871999
2022-08-05,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.09922749492462346,1.4138398241327417
2022-08-06,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.010855094572901347,1.3984924591308465
2022-08-07,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0032315128243923796,1.3939732128143492
2022-08-08,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.007481817281771219,1.4044026656883097
2022-08-09,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.041650589479034994,1.3459084667964636
2022-08-10,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.06331010122317893,1.4311180680664812
2022-08-11,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.09112905942611937,1.5615345115371047
2022-08-12,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.02810762051372051,1.6054255310064676
2022-08-13,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.001904227691049698,1.6084826267585282
2022-08-14,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.044592959001860555,1.53675562692828
2022-08-15,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.009580759883547119,1.55147891358957
2022-08-16,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.04869819315779644,1.4759246937753367
2022-08-17,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.006425488998786921,1.4854082316582282
2022-08-18,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.015422537496979749,1.4624994675071568
2022-08-19,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.16770785991580295,1.21722681168353
2022-08-20,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.002610777067225123,1.2140489038379751
2022-08-21,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.024841004773427322,1.2442070984533884
2022-08-22,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.010152523520609469,1.2568389402849456
2022-08-23,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.008457545541859401,1.267468712861188
2022-08-24,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.029484841107094706,1.3048398264681138
2022-08-25,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.051649881143130516,1.3722346484160148
2022-08-26,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.08741025297798988,1.2522872706528079
2022-08-27,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.026516156550363434,1.2190814253381508
2022-08-28,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.06419132144199347,1.140826977700306
2022-08-29,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.08779453230308842,1.24098534864625
2022-08-30,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.037934466256259514,1.1939092318135165
2022-08-31,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.003377537891181337,1.1979417054825978
2022-09-01,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.015365403154137036,1.2163485627424924
2022-09-02,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.013563405530874317,1.1998507339191198
2022-09-03,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0066525411880205,1.1918686774922462
2022-09-04,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.006225759079670379,1.1992889647329184
2022-09-05,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.2173462026772377,1.4599498671303337
2022-09-06,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.12378078884445132,1.2792361209035892
2022-09-07,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.07636679928418921,1.3769272889857185
2022-09-08,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.004032575527606719,1.3713747256968607
2022-09-09,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.057310563342132026,1.4499689837797096
2022-09-10,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.002954036269000815,1.4542522447467212
2022-09-11,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.02183662382953344,1.4224962855249326
2022-09-12,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0030792691809671258,1.4181160365528753
2022-09-13,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.05918614931716226,1.3341832090643946
2022-09-14,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.08926133870400399,1.4532741883818865
2022-09-15,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.09488338092589443,1.3153826199758778
2022-09-16,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.043350690042244566,1.258359875730348
2022-09-17,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.011277586497009162,1.2725511380732628
2022-09-18,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.14215996019074195,1.0916453189440845
2022-09-19,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.02980915669988038,1.1241863453171796
2022-09-20,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.04128723001847179,1.077771805094444
2022-09-21,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.04294938850065344,1.0314821651223922
2022-09-22,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.025887440379298354,1.0581845981743077
2022-09-23,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.009999796840097552,1.068766229175371
2022-09-24,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.006731812387183789,1.0615714954348046
2022-09-25,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.013922913810476611,1.046791327000207
2022-09-26,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.004158259638217032,1.0511441571249076
2022-09-27,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.010526778122594393,1.0400789958079921
2022-09-28,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.01684129131769696,1.022562722446172
2022-09-29,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0049818623924051675,1.027656989217002
2022-09-30,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.0029513638826588195,1.024623999495265
2022-10-01,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.006770669366338855,1.0176866091698669
2022-10-02,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.01854084437847936,0.998817840123186
2022-10-03,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.018323280860174096,1.0171194599359157
2022-10-04,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.017027580169117762,1.0344385430815441
2022-10-05,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.009434926507876473,1.024678691450655
2022-10-06,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.006608105493754346,1.031449876340963
2022-10-07,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.010922855276659482,1.0201834986165623
2022-10-08,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.01739560013539221,1.002436794409903
2022-10-09,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0012295208067749641,1.0036693113061068
2022-10-10,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.08699700475271366,0.9163530874602566
2022-10-11,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.020278118323735606,0.897771171126417
2022-10-12,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.0035410293056865605,0.9009502051531763
2022-10-13,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.030893577622580937,0.8731166300561963
2022-10-14,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.013378921378805808,0.8847979888042461
2022-10-15,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.019314596466945777,0.8677084726957268
2022-10-16,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.012997086527086088,0.8789861547956389
2022-10-17,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.028519098111865926,0.9040540471832275
2022-10-18,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.01682017576549999,0.8888476992080939
2022-10-19,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.03914182994371296,0.8540565737198302
2022-10-20,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.024145223321145104,0.8334351870184729
2022-10-21,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.012683884332665762,0.8440063825293889
2022-10-22,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.04514978503128386,0.8821130892656223
2022-10-23,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.006828057433333701,0.8881362081018234
2022-10-24,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.02820359496274516,0.8630875742167712
2022-10-25,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.07993387148859488,0.9320775054576177
2022-10-26,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.028377688937289314,0.9585277109729385
2022-10-27,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.024169302259664405,0.9353607650021694
2022-10-28,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.025450053030478426,0.9591657460741034
2022-10-29,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.013547824669345898,0.9721603554307577
2022-10-30,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.04647125381776973,0.9269828448019618
2022-10-31,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.008378691495107282,0.9192159415241092
2022-11-01,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.00854778721715077,0.9113586792493482
2022-11-02,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.032403774057024215,0.8818272185220444
2022-11-03,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.02348107504618424,0.9025334696179285
2022-11-04,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.051971539889146934,0.9494395238354668
2022-11-05,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,0.011654827331208928,0.9605050775471944
2022-11-06,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.03678865146970334,0.9251693910144303
2022-11-07,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-8.481964974349498e-05,0.9250909184707311
2022-11-08,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.09079515533482552,0.8410971448293446
2022-11-09,Crypto,max_sharpe,Maximum Sharpe,Crypto Maximum Sharpe,-0.12204839961121683,0.7384425843853593
